1	8764
2	6240
3	4929
4	4102
5	3523
6	3083
7	2741
8	2513
9	2358
10	2220
11	2073
12	1925
13	1774
14	1606
15	1457
16	1338
17	1227
18	1130
19	1060
20	1011
21	983
22	959
23	949
24	942
25	939
26	936
27	929
28	923
29	915
30	905
31	897
32	874
33	845
34	825
35	798
36	765
37	721
38	680
39	644
40	589
41	551
42	515
43	472
44	436
45	409
46	386
47	366
48	338
49	323
50	309
51	294
52	287
53	284
54	280
55	276
58	272
63	270
86	269
87	268
88	267
91	266
92	265
93	263
95	262
96	261
97	258
98	255
99	251
100	247
101	246
102	242
103	236
104	233
105	226
106	220
107	218
108	215
109	199
110	187
111	177
112	163
113	153
114	139
115	132
116	124
117	117
118	114
119	106
120	98
121	97
122	93
123	90
124	86
125	83
126	82
127	81
128	76
129	73
130	70
131	67
132	63
138	62
144	61
146	60
268	59
271	57
276	56
278	55
281	54
282	53
284	51
286	47
290	45
292	44
293	42
296	39
297	38
298	36
299	35
300	34
301	33
302	32
305	31
306	30
307	27
308	26
309	25
311	23
313	21
316	20
317	18
318	17
319	15
320	13
323	12
324	11
331	10
333	9
336	8
714	7
725	6
741	5
752	4
768	3
775	2
784	1
