1	0
2	0.0657739
3	0.0570776
4	0.0557319
5	0.0552632
6	0.0512821
7	0.058156
8	0.0569249
9	0.0575
10	0.0518519
11	0.0582955
12	0.0581068
13	0.0594872
14	0.0718681
15	0.0498413
16	0.0530055
17	0.0602315
18	0.0513109
19	0.0511853
20	0.0620673
21	0.0556548
22	0.0536214
23	0.05595
24	0.0540184
25	0.0535304
26	0.0573756
27	0.0448863
28	0.0439412
29	0.0538588
30	0.0443855
31	0.0502444
32	0.0527074
33	0.0574495
34	0.043672
35	0.052521
36	0.0888889
37	0.0900901
38	0.0184922
44	0.0412262
46	0.0347826
47	0.0411656
48	0.0471207
49	0.0538549
50	0.0485714
51	0.0522549
52	0.0594101
53	0.0454917
54	0.0554779
55	0.0585438
56	0.0495034
57	0.0459938
58	0.0503492
59	0.0512046
60	0.0463587
61	0.0568579
62	0.0557025
63	0.0510518
64	0.0525568
65	0.0520645
66	0.0495105
67	0.0485008
68	0.0505171
69	0.0494991
70	0.0500483
71	0.0470825
72	0.0580769
73	0.0503974
74	0.0507895
75	0.0369112
76	0.0461053
77	0.0512645
78	0.0532801
79	0.0636157
80	0.0466245
82	0.0355315
83	0.0495151
142	0.0619319
154	0.0460912
157	0.0375633
159	0.0600271
160	0.0478774
161	0.0342391
162	0.0411011
165	0.0359571
167	0.0466777
168	0.0447438
169	0.0330375
171	0.0457746
172	0.0415477
173	0.0391256
174	0.0410135
175	0.0443678
176	0.0410065
178	0.043951
179	0.0385412
180	0.0482309
181	0.0416513
182	0.041414
183	0.0417821
184	0.0464574
185	0.0454572
186	0.044806
187	0.0472416
189	0.042346
190	0.0417677
191	0.0384817
192	0.03125
193	0.0495466
194	0.0454303
196	0.0392203
197	0.0379661
198	0.0443522
199	0.0397188
200	0.0350754
202	0.0419802
203	0.0366776
204	0.0345698
205	0.0327116
207	0.0414615
208	0.0415738
212	0.030448
214	0.0340047
434	0.0273092
477	0.0263069
478	0.0275782
479	0.0270782
482	0.0248787
487	0.025435
495	0.0270015
496	0.0268573
497	0.0275741
498	0.0286396
504	0.0243479
507	0.0263531
508	0.0237308
509	0.0271878
1280	0.0131521
