1	9538
2	5980
3	4293
4	3400
5	2769
6	2321
7	1972
8	1722
9	1552
10	1439
11	1347
12	1270
13	1185
14	1093
15	1007
16	895
17	806
18	719
19	644
20	584
21	531
22	483
23	459
24	444
25	434
26	425
28	421
29	417
30	415
32	414
33	413
34	409
35	401
36	396
37	387
38	378
39	362
40	348
41	337
42	326
43	309
44	287
45	263
46	242
47	225
48	201
49	185
50	172
51	158
52	142
53	135
54	123
55	113
56	103
57	97
58	90
60	89
62	87
108	84
110	83
111	82
114	81
116	80
117	79
119	77
120	75
121	74
122	70
123	69
124	67
125	64
126	63
127	61
129	58
130	54
131	53
132	50
134	48
135	47
136	43
137	41
138	39
139	35
140	30
141	25
142	24
143	22
145	19
146	15
147	14
155	11
163	10
329	9
339	8
362	7
365	4
367	3
377	2
931	1
