1	8612
2	6578
3	5442
4	4664
5	4121
6	3731
7	3394
8	3065
9	2751
10	2507
11	2327
12	2193
13	2110
14	2052
15	2007
16	1964
17	1914
18	1862
19	1795
20	1716
21	1607
22	1516
23	1422
24	1319
25	1215
26	1123
27	1041
28	983
29	934
30	891
31	855
32	845
33	824
34	812
35	805
36	803
37	802
38	799
39	798
45	797
48	796
49	795
50	791
51	788
52	783
53	778
54	771
55	759
56	751
57	742
58	724
59	709
60	688
61	667
62	648
63	621
64	596
65	565
66	527
67	502
68	477
69	450
70	428
71	393
72	368
73	345
74	331
75	314
76	295
77	289
78	282
79	276
80	269
81	260
82	250
83	246
85	242
86	240
87	238
88	237
90	235
156	233
158	232
159	230
160	229
162	228
163	226
164	224
165	221
166	219
167	217
168	215
169	210
170	206
171	203
172	199
173	194
174	188
175	185
176	180
177	176
178	168
179	162
180	160
181	154
182	149
183	140
184	133
185	128
186	122
187	119
188	116
189	111
190	108
191	100
192	95
193	88
194	84
195	79
196	75
197	73
198	68
199	65
200	62
201	60
204	56
205	55
206	52
208	51
438	50
439	48
440	47
444	46
445	45
446	43
450	41
454	39
455	38
457	35
460	34
465	32
467	31
469	30
470	27
471	26
474	25
475	22
476	21
478	19
479	18
480	17
482	15
483	14
484	13
487	12
490	11
492	10
496	8
1005	7
1024	6
1035	5
1044	4
1060	3
1081	2
1097	1
