1	8743
2	6254
3	4925
4	4122
5	3552
6	3130
7	2780
8	2545
9	2378
10	2259
11	2117
12	1981
13	1828
14	1648
15	1500
16	1338
17	1218
18	1115
19	1052
20	1006
21	982
22	953
23	937
24	932
25	929
26	920
27	917
28	914
29	911
30	901
31	892
32	872
33	854
34	837
35	806
36	768
37	745
38	709
39	663
40	631
41	599
42	563
43	520
44	490
45	449
46	414
47	383
48	353
49	336
50	311
51	303
52	297
53	293
54	287
55	285
56	282
57	281
58	279
59	277
63	276
84	275
89	273
94	272
95	271
96	270
97	268
98	265
99	264
100	260
101	256
102	249
103	245
104	240
105	234
106	227
107	219
108	213
109	206
110	203
111	192
112	183
113	176
114	164
115	153
116	146
117	138
118	130
119	122
120	118
121	109
122	103
123	99
124	90
125	87
126	85
127	78
128	77
130	73
131	71
132	67
133	64
136	63
137	62
138	61
265	60
273	59
275	58
281	57
284	56
285	55
287	54
288	52
291	50
292	49
295	48
299	47
300	44
302	43
303	41
304	40
305	37
306	35
307	33
308	32
309	30
310	29
313	28
314	24
315	22
318	19
319	18
320	17
322	16
323	15
330	14
331	13
335	12
336	10
716	9
728	8
734	7
752	6
754	5
759	4
765	3
772	2
777	1
