1	9519
2	5846
3	4235
4	3312
5	2671
6	2254
7	1900
8	1664
9	1509
10	1396
11	1326
12	1239
13	1160
14	1068
15	955
16	843
17	753
18	679
19	605
20	546
21	496
22	467
23	449
24	434
25	427
26	418
27	416
28	414
29	412
30	411
31	407
32	406
33	403
34	398
35	393
36	381
37	374
38	356
39	348
40	333
41	317
42	298
43	280
44	262
45	244
46	223
47	202
48	181
49	169
50	154
51	150
52	135
53	125
54	118
55	108
56	99
57	97
58	94
60	92
61	88
101	87
110	86
113	84
114	83
115	82
116	80
117	76
118	73
119	71
120	69
121	65
122	64
123	62
124	60
125	59
126	57
127	54
128	50
130	48
131	43
133	41
134	39
135	34
136	32
137	30
138	29
139	27
140	26
141	24
142	22
143	21
145	20
147	17
148	16
149	14
154	12
308	11
314	10
320	9
348	8
352	7
354	5
355	3
360	2
367	1
