1	0
2	0.198063
3	0.18509
4	0.191222
5	0.186667
6	0.18457
7	0.200753
8	0.178458
9	0.183174
10	0.196667
11	0.171913
12	0.184374
13	0.194518
14	0.178266
15	0.201653
16	0.186667
17	0.201923
18	0.180958
19	0.193056
20	0.176388
21	0.183778
22	0.174265
23	0.179192
24	0.178756
25	0.169601
26	0.178011
27	0.184448
28	0.192096
29	0.183068
30	0.168222
31	0.181075
32	0.174347
33	0.168245
34	0.164757
35	0.202521
36	0.166667
37	0.162162
38	0.207681
39	0.167341
45	0.168687
48	0.190603
49	0.149022
50	0.185578
51	0.169882
52	0.172097
53	0.178312
54	0.181691
55	0.175589
56	0.192496
57	0.160157
58	0.18653
59	0.164565
60	0.169438
61	0.177538
62	0.171993
63	0.15363
64	0.16249
65	0.171322
66	0.165781
67	0.161013
68	0.162358
69	0.172499
70	0.166854
71	0.165521
72	0.162344
73	0.156148
74	0.168021
75	0.156927
76	0.155673
77	0.168538
78	0.152126
79	0.164464
80	0.178749
81	0.155648
82	0.162677
83	0.136585
85	0.134594
86	0.140492
87	0.140604
88	0.162095
90	0.159925
156	0.1447
158	0.128638
159	0.13733
160	0.145519
162	0.132083
163	0.129705
164	0.135942
165	0.120503
166	0.123074
167	0.127731
168	0.131038
169	0.134061
170	0.137881
171	0.139646
172	0.132117
173	0.127705
174	0.12898
175	0.129771
176	0.143263
177	0.133611
178	0.127595
179	0.131599
180	0.12005
181	0.125228
182	0.120117
183	0.136192
184	0.124464
185	0.1322
186	0.120217
187	0.1238
188	0.129954
189	0.139279
190	0.121038
191	0.128212
192	0.123154
193	0.126552
194	0.137295
195	0.127359
196	0.122475
197	0.129121
198	0.109163
199	0.125408
200	0.112211
201	0.115697
204	0.115619
205	0.112546
206	0.128155
208	0.122508
438	0.0820545
439	0.0766998
440	0.0808863
444	0.0777096
445	0.0828961
446	0.0855046
450	0.0764272
454	0.0785911
455	0.0758202
457	0.0860782
460	0.0842395
465	0.0725404
467	0.0786008
469	0.0785353
470	0.078381
471	0.0766502
474	0.076387
475	0.0785809
476	0.0764601
478	0.080149
479	0.0710069
480	0.0777029
482	0.0778153
483	0.0785966
484	0.0702044
487	0.0787323
490	0.0767039
492	0.0768278
496	0.0765141
1005	0.0433679
1024	0.0410328
1035	0.0425719
1044	0.0403678
1060	0.0402848
1081	0.0397659
1097	0.0380012
