1	9066
2	6009
3	4581
4	3645
5	3056
6	2700
7	2411
8	2154
9	1908
10	1665
11	1493
12	1326
13	1230
14	1170
15	1146
16	1111
17	1084
18	1059
19	1036
20	1002
21	950
22	891
23	822
24	754
25	685
26	645
27	589
28	536
29	490
30	451
31	412
32	391
33	375
34	363
35	358
36	353
38	350
50	346
51	345
52	344
53	343
54	341
55	337
56	336
57	334
58	332
59	324
60	320
61	313
62	311
63	304
64	302
65	292
66	284
67	276
68	266
69	249
70	242
71	228
72	215
73	202
74	194
75	177
76	161
77	147
78	134
79	127
80	120
81	111
82	108
83	104
84	100
85	97
86	93
87	89
88	86
89	84
91	83
92	81
93	79
94	78
96	76
163	73
172	72
175	70
177	69
180	68
181	66
182	65
184	64
185	63
189	61
190	60
191	59
192	58
193	55
194	53
195	50
196	49
198	46
200	42
201	39
202	35
203	34
204	33
205	32
206	31
207	28
209	26
211	25
212	24
213	22
214	21
215	20
216	18
217	16
218	15
220	10
496	9
497	8
503	6
506	5
515	4
535	3
542	2
1243	1
