1	9064
2	6031
3	4537
4	3617
5	3055
6	2695
7	2394
8	2133
9	1895
10	1642
11	1472
12	1321
13	1230
14	1166
15	1124
16	1099
17	1072
18	1053
19	1019
20	978
21	934
22	876
23	816
24	740
25	680
26	631
27	581
28	541
29	485
30	441
31	403
32	378
33	363
34	354
35	349
37	345
38	343
39	342
40	340
50	339
51	337
52	336
53	335
54	333
55	331
56	325
57	323
58	319
59	318
60	313
61	308
62	300
63	297
64	288
65	278
66	268
67	261
68	251
69	242
70	230
71	218
72	200
73	186
74	176
75	160
76	145
77	135
78	124
79	117
80	111
81	102
82	99
83	97
84	92
86	88
87	84
88	83
89	82
90	81
91	75
92	74
93	73
94	72
101	71
164	70
167	69
169	68
172	67
173	66
176	65
177	64
179	63
180	62
181	60
183	59
184	58
185	57
188	56
189	54
190	52
191	50
192	49
193	48
195	46
196	44
197	41
199	39
200	38
201	35
202	31
204	29
205	27
206	26
208	25
209	24
211	23
212	22
213	20
214	16
215	14
216	13
217	12
218	11
219	10
491	9
494	8
501	7
502	6
504	5
521	4
528	3
543	2
1242	1
