1	8711
2	6271
3	4974
4	4143
5	3553
6	3067
7	2720
8	2473
9	2337
10	2190
11	2061
12	1895
13	1740
14	1590
15	1444
16	1304
17	1202
18	1111
19	1035
20	996
21	959
22	941
23	933
24	922
25	915
26	912
27	908
28	901
29	894
30	883
31	870
32	849
33	832
34	803
35	783
36	749
37	713
38	670
39	624
40	586
41	546
42	495
43	464
44	427
45	397
46	367
47	352
48	329
49	308
50	300
51	291
52	284
53	280
54	277
55	274
56	271
82	270
83	269
84	268
88	267
89	266
90	265
91	264
92	263
93	261
94	258
95	257
96	253
97	251
98	250
99	247
100	245
101	243
102	235
103	232
104	227
105	221
106	213
107	202
108	196
109	186
110	180
111	171
112	157
113	148
114	137
115	128
116	120
117	111
118	105
119	100
120	96
121	88
122	84
123	78
124	73
125	69
126	65
127	62
128	59
131	58
135	56
136	55
137	53
142	52
266	51
273	49
274	48
275	47
277	46
278	45
279	44
280	43
284	42
285	41
287	40
288	38
290	37
292	35
293	33
297	31
298	30
301	28
302	26
303	25
304	24
306	23
307	22
310	21
314	19
317	17
318	15
320	12
321	11
322	10
336	9
338	7
712	6
728	5
730	4
754	2
1648	1
