1	9025
2	5994
3	4497
4	3653
5	3068
6	2677
7	2377
8	2116
9	1849
10	1626
11	1460
12	1346
13	1255
14	1178
15	1124
16	1091
17	1077
18	1047
19	1023
20	982
21	928
22	876
23	819
24	754
25	691
26	631
27	578
28	523
29	482
30	448
31	417
32	391
33	375
34	357
35	349
36	341
37	334
38	332
39	328
40	325
41	324
48	323
52	322
53	321
54	319
56	317
57	315
58	312
59	310
60	305
61	301
62	289
63	276
64	263
65	253
66	238
67	229
68	215
69	207
70	198
71	189
72	175
73	165
74	151
75	137
76	131
77	116
78	107
79	95
80	90
81	86
82	85
83	82
84	79
85	78
87	75
88	74
89	73
93	72
94	71
170	70
175	68
177	67
179	66
180	64
183	63
184	62
185	60
187	59
188	56
189	55
190	54
191	53
192	51
193	50
194	49
195	46
196	45
197	44
198	42
199	39
200	38
201	35
202	34
204	31
205	28
207	26
209	25
210	22
212	18
213	17
216	15
217	14
218	13
219	12
223	11
466	10
491	9
508	8
511	6
517	5
526	4
531	3
534	2
536	1
