1	9080
2	6030
3	4566
4	3661
5	3103
6	2711
7	2409
8	2142
9	1873
10	1624
11	1434
12	1296
13	1201
14	1161
15	1113
16	1083
17	1056
18	1024
19	989
20	956
21	924
22	868
23	800
24	741
25	680
26	624
27	576
28	528
29	478
30	448
31	420
32	388
33	369
34	357
35	349
36	341
39	340
41	337
49	335
51	334
52	333
53	332
54	328
55	326
56	323
58	321
59	317
60	313
61	307
62	298
63	293
64	283
65	276
66	271
67	256
68	245
69	233
70	223
71	212
72	198
73	193
74	182
75	168
76	158
77	146
78	132
79	123
80	115
81	109
82	102
83	100
84	98
85	94
86	88
88	86
89	81
90	79
91	78
92	77
97	76
104	75
169	74
170	73
171	72
172	71
173	70
177	69
179	68
181	64
182	62
183	60
187	58
188	56
189	54
190	53
192	52
194	50
195	47
196	44
197	43
198	41
199	38
200	33
201	32
203	28
205	27
206	25
207	24
208	23
209	22
210	20
212	18
213	17
214	16
216	15
217	14
227	12
228	11
496	10
501	9
502	7
504	6
506	5
511	4
526	3
539	2
1211	1
